Configuration,Iteration,Cout_Moyen,Cout_Median,Ecart_Type,IC_85_Bas,IC_85_Haut
"Temp=500.0, RF=0.2, Tabu=5",68,3884.8448908213377,3870.8081901309292,44.32183167305439,3821.0214532121395,3948.668328430536
"Temp=500.0, RF=0.2, Tabu=5",69,3878.4702692907413,3864.017688843718,45.635000128765725,3812.7558691053187,3944.184669476164
"Temp=500.0, RF=0.2, Tabu=5",70,3872.002587591815,3857.1280561508547,46.96733892689592,3804.369619537085,3939.635555646545
"Temp=500.0, RF=0.2, Tabu=5",71,3865.4418457245592,3850.1392920523385,48.31884806744543,3795.8627045074377,3935.020986941681
"Temp=500.0, RF=0.2, Tabu=5",72,3858.7880436889736,3843.0513965481696,49.68952755041406,3787.2351240163775,3930.3409633615697
"Temp=500.0, RF=0.2, Tabu=5",73,3852.0411814850577,3835.864369638348,51.07937737580181,3778.486878063903,3925.5954849062123
"Temp=500.0, RF=0.2, Tabu=5",74,3845.201259112812,3828.5782113228734,52.48839754360861,3769.6179666500157,3920.784551575608
"Temp=500.0, RF=0.2, Tabu=5",75,3838.268276572237,3821.1929216017465,53.916588053834744,3760.628389774715,3915.908163369759
"Temp=500.0, RF=0.2, Tabu=5",76,3831.242233863332,3813.708500474967,55.363948906479784,3751.518147438001,3910.9663202886627
"Temp=500.0, RF=0.2, Tabu=5",77,3824.123130986096,3806.124947942534,56.83048010154415,3742.2872396398725,3905.9590223323194
"Temp=500.0, RF=0.2, Tabu=5",78,3816.9109679405315,3798.442264004449,58.31618163902757,3732.935666380332,3900.886269500731
"Temp=500.0, RF=0.2, Tabu=5",79,3809.605744726636,3790.660448660711,59.82105351893011,3723.463427659377,3895.7480617938954
"Temp=500.0, RF=0.2, Tabu=5",80,3802.2074613444115,3782.7795019113205,61.34509574125197,3713.8705234770086,3890.5443992118144
"Temp=500.0, RF=0.2, Tabu=5",81,3794.7161177938565,3774.799423756277,62.88830830599273,3704.156953833227,3885.275281754486
"Temp=500.0, RF=0.2, Tabu=5",82,3787.1317140749725,3766.720214195581,64.45069121315282,3694.322718728032,3879.9407094219127
"Temp=500.0, RF=0.2, Tabu=5",83,3779.454250187758,3758.5418732292324,66.03224446273177,3684.3678181614246,3874.5406822140917
"Temp=500.0, RF=0.2, Tabu=5",84,3771.683726132214,3750.2644008572306,67.63296805473024,3674.292252133402,3869.0752001310257
"Temp=500.0, RF=0.2, Tabu=5",85,3763.82014190834,3741.8877970795766,69.25286198914762,3664.096020643967,3863.5442631727124
"Temp=500.0, RF=0.2, Tabu=5",86,3755.8634975161353,3733.4120618962697,70.89192626598407,3653.7791236931184,3857.9478713391522
"Temp=500.0, RF=0.2, Tabu=5",87,3747.813792955602,3724.83719530731,72.55016088523983,3643.3415612808567,3852.286024630347
"Temp=500.0, RF=0.2, Tabu=5",88,3739.6710282267377,3716.163197312698,74.22756584691473,3632.7833334071806,3846.5587230462947
"Temp=500.0, RF=0.2, Tabu=5",89,3731.435203329545,3707.3900679124326,75.92414115100891,3622.104440072092,3840.765966586998
"Temp=500.0, RF=0.2, Tabu=5",90,3723.106318264021,3698.5178071065147,77.63988679752202,3611.304881275589,3834.9077552524527
"Temp=500.0, RF=0.2, Tabu=5",91,3714.6843730301675,3689.5464148949445,79.37480278645421,3600.3846570176734,3828.9840890426617
"Temp=500.0, RF=0.2, Tabu=5",92,3706.1693676279842,3680.475891277721,81.12888911780554,3589.343767298344,3822.9949679576243
"Temp=500.0, RF=0.2, Tabu=5",93,3697.561302057471,3671.3062362548453,82.90214579157612,3578.1822121176015,3816.9403919973406
"Temp=500.0, RF=0.2, Tabu=5",94,3688.8601763186284,3662.037449826317,84.69457280776582,3566.899991475446,3810.820361161811
"Temp=500.0, RF=0.2, Tabu=5",95,3680.065990411456,3652.6695319921355,86.50617016637463,3555.4971053718764,3804.6348754510354
"Temp=500.0, RF=0.2, Tabu=5",96,3671.178744335953,3643.2024827523014,88.33693786740274,3543.973553806893,3798.383934865013
"Temp=500.0, RF=0.2, Tabu=5",97,3662.1984380921203,3633.6363021068146,90.18687591084976,3532.3293367804968,3792.067539403744
"Temp=500.0, RF=0.2, Tabu=5",98,3653.1250716799573,3623.970990055675,92.0559842967161,3520.564454292686,3785.6856890672284
"Temp=500.0, RF=0.2, Tabu=5",99,3643.9586450994652,3614.206546598883,93.9442630250015,3508.678906343463,3779.2383838554674
"Temp=500.0, RF=0.2, Tabu=10",0,4100.0,4100.0,0.0,4100.0,4100.0
"Temp=500.0, RF=0.2, Tabu=10",1,4099.951741494065,4099.95173375673,0.0009329545918588487,4099.950398039452,4099.953084948677
"Temp=500.0, RF=0.2, Tabu=10",2,4099.80696597626,4099.806935026923,0.0037318183666902936,4099.801592157812,4099.812339794707
"Temp=500.0, RF=0.2, Tabu=10",3,4099.565673446585,4099.565603810577,0.008396591324866885,4099.553582355077,4099.577764538092
"Temp=500.0, RF=0.2, Tabu=10",4,4099.227863905038,4099.227740107693,0.014927273466761174,4099.206368631246,4099.249359178831
"Temp=500.0, RF=0.2, Tabu=10",5,4098.793537351622,4098.79334391827,0.023323864791998095,4098.759950986321,4098.827123716923
"Temp=500.0, RF=0.2, Tabu=10",6,4098.262693786336,4098.262415242309,0.03358636530021013,4098.214329420303,4098.311058152369
"Temp=500.0, RF=0.2, Tabu=10",7,4097.635333209179,4097.634954079809,0.045714774992137344,4097.56950393319,4097.701162485168
"Temp=500.0, RF=0.2, Tabu=10",8,4096.911455620154,4096.910960430771,0.05970909386666711,4096.825474524986,4096.997436715322
"Temp=500.0, RF=0.2, Tabu=10",9,4096.091061019256,4096.090434295194,0.07556932192547217,4095.9822411956834,4096.199880842829
"Temp=500.0, RF=0.2, Tabu=10",10,4095.17414940649,4095.17337567308,0.09329545916706226,4095.0398039452893,4095.3084948676906
"Temp=500.0, RF=0.2, Tabu=10",11,4094.1607207818524,4094.159784564427,0.11288750559218379,4093.9981627738,4094.323278789905
"Temp=500.0, RF=0.2, Tabu=10",12,4093.0507751453456,4093.049660969235,0.13434546120065172,4092.8573176812165,4093.2442326094747
"Temp=500.0, RF=0.2, Tabu=10",13,4091.844312496967,4091.8430048875052,0.15766932599227726,4091.617268667538,4092.071356326396
"Temp=500.0, RF=0.2, Tabu=10",14,4090.54133283672,4090.5398163192367,0.18285909996724922,4090.278015732767,4090.804649940673
"Temp=500.0, RF=0.2, Tabu=10",15,4089.1418361646015,4089.14009526443,0.20991478312575135,4088.8395588769004,4089.4441134523026
"Temp=500.0, RF=0.2, Tabu=10",16,4087.645822480614,4087.6438417230847,0.23883637546759734,4087.3018980999404,4087.989746861287
"Temp=500.0, RF=0.2, Tabu=10",17,4086.053291784756,4086.0510556952013,0.2696238769926035,4085.6650334018864,4086.4415501676253
"Temp=500.0, RF=0.2, Tabu=10",18,4084.364244077027,4084.361737180779,0.30227728770114104,4083.9289647827372,4084.7995233713164
"Temp=500.0, RF=0.2, Tabu=10",19,4082.578679357428,4082.5758861798186,0.3367966075928374,4082.0936922424944,4083.0636664723615
"Temp=500.0, RF=0.2, Tabu=10",20,4080.6965976259585,4080.6935026923197,0.37318183666806404,4080.1592157811565,4081.2339794707605
"Temp=500.0, RF=0.2, Tabu=10",21,4078.7179988826197,4078.7145867182826,0.41143297492644954,4078.125535398726,4079.3104623665135
"Temp=500.0, RF=0.2, Tabu=10",22,4076.642883127411,4076.639138257707,0.4515500223683664,4075.9926510952005,4077.2931151596217
"Temp=500.0, RF=0.2, Tabu=10",23,4074.471250360331,4074.467157310593,0.4935329789934421,4073.7605628705805,4075.1819378500813
"Temp=500.0, RF=0.2, Tabu=10",24,4072.2031005813806,4072.1986438769404,0.5373818448020493,4071.4292707248655,4072.9769304378956
"Temp=500.0, RF=0.2, Tabu=10",25,4069.838433790561,4069.8335979567496,0.5830966197938153,4068.9987746580578,4070.678092923064
"Temp=500.0, RF=0.2, Tabu=10",26,4067.3772499878705,4067.3720195500205,0.6306773039691115,4066.469074670155,4068.285425305586
"Temp=500.0, RF=0.2, Tabu=10",27,4064.81954917331,4064.813908656753,0.6801238973275666,4063.8401707611583,4065.7989275854616
"Temp=500.0, RF=0.2, Tabu=10",28,4062.1653313468796,4062.159265276947,0.7314363998693681,4061.1120629310676,4063.2185997626916
"Temp=500.0, RF=0.2, Tabu=10",29,4059.4145965085786,4059.4080894106023,0.7846148115945135,4058.2847511798823,4060.544441837275
"Temp=500.0, RF=0.2, Tabu=10",30,4056.567344658408,4056.5603810577195,0.8396591325031902,4055.3582355076032,4057.7764538092124
"Temp=500.0, RF=0.2, Tabu=10",31,4053.6235757963664,4053.6161402182984,0.8965693625950248,4052.3325159142296,4054.914635678503
"Temp=500.0, RF=0.2, Tabu=10",32,4050.583289922455,4050.575366892339,0.9553455018702056,4049.2075923997622,4051.958987445148
"Temp=500.0, RF=0.2, Tabu=10",33,4047.4464870366733,4047.4380610798407,1.0159875503287314,4045.9834649642,4048.9095091091467
"Temp=500.0, RF=0.2, Tabu=10",34,4044.2131671390216,4044.2042227808042,1.0784955079707876,4042.6601336075437,4045.7662006704995
"Temp=500.0, RF=0.2, Tabu=10",35,4040.8833302294993,4040.8738519952294,1.1428693747958176,4039.2375983297934,4042.529062129205
"Temp=500.0, RF=0.2, Tabu=10",36,4037.456976308107,4037.4469487231163,1.2091091508045628,4035.7158591309485,4039.198093485266
"Temp=500.0, RF=0.2, Tabu=10",37,4033.9341053748444,4033.923512964465,1.277214835996468,4032.0949160110094,4035.7732947386794
"Temp=500.0, RF=0.2, Tabu=10",38,4030.314717429712,4030.3035447192747,1.3471864303717185,4028.3747689699767,4032.254665889447
"Temp=500.0, RF=0.2, Tabu=10",39,4026.5988124727087,4026.587043987546,1.4190239339303141,4024.555418007849,4028.6422069375685
"Temp=500.0, RF=0.2, Tabu=10",40,4022.7863905038357,4022.7740107692794,1.4927273466722548,4020.636863124628,4024.9359178830437
"Temp=500.0, RF=0.2, Tabu=10",41,4018.8774515230925,4018.8644450644742,1.5682966685975395,4016.619104320312,4021.135798725873
"Temp=500.0, RF=0.2, Tabu=10",42,4014.871995530479,4014.858346873131,1.6457318997061694,4012.5021415949022,4017.241849466056
"Temp=500.0, RF=0.2, Tabu=10",43,4010.7700225259955,4010.7557161952486,1.7250330399981442,4008.2859749483982,4013.2540701035928
"Temp=500.0, RF=0.2, Tabu=10",44,4006.571532509641,4006.556553030828,1.8062000894732793,4003.9706043807996,4009.172460638483
"Temp=500.0, RF=0.2, Tabu=10",45,4002.276525481417,4002.2608573798693,1.8892330481321293,3999.556029892107,4004.9970210707274
"Temp=500.0, RF=0.2, Tabu=10",46,3997.8850014413233,3997.868629242372,1.9741319159741397,3995.0422514823204,4000.7277514003263
"Temp=500.0, RF=0.2, Tabu=10",47,3993.3969603893584,3993.3798686183363,2.060896692999495,3990.4292691514393,3996.3646516272775
"Temp=500.0, RF=0.2, Tabu=10",48,3988.8124023255236,3988.7945755077626,2.1495273792080085,3985.717082899464,3991.9077217515833
"Temp=500.0, RF=0.2, Tabu=10",49,3984.1313272498187,3984.11274991065,2.240023974600053,3980.9056927263946,3987.356961773243
"Temp=500.0, RF=0.2, Tabu=10",50,3979.3537351622435,3979.3343918269993,2.332386479175443,3975.995098632231,3982.712371692256
"Temp=500.0, RF=0.2, Tabu=10",51,3974.4796260627977,3974.4595012568097,2.4266148929341784,3970.9853006169724,3977.973951508623
"Temp=500.0, RF=0.2, Tabu=10",52,3969.5089999514826,3969.4880782000823,2.5227092158760724,3965.876298680621,3973.141701222344
"Temp=500.0, RF=0.2, Tabu=10",53,3964.4418568282967,3964.420122656816,2.6206694480014976,3960.6680928231744,3968.215620833419
"Temp=500.0, RF=0.2, Tabu=10",54,3959.278196693241,3959.2556346270117,2.720495589310268,3955.3606830446342,3963.195710341848
"Temp=500.0, RF=0.2, Tabu=10",55,3954.0180195463145,3953.994614110669,2.8221876398023817,3949.954069344999,3958.08196974763
"Temp=500.0, RF=0.2, Tabu=10",56,3948.6613253875184,3948.6370611077878,2.925745599477655,3944.4482517242704,3952.8743990507664
"Temp=500.0, RF=0.2, Tabu=10",57,3943.2081142168513,3943.182975618368,3.031169468336461,3938.843230182447,3947.5729982512557
"Temp=500.0, RF=0.2, Tabu=10",58,3937.658386034315,3937.63235764241,3.138459246378424,3933.13900471953,3942.1777673490997
"Temp=500.0, RF=0.2, Tabu=10",59,3932.012140839908,3931.9852071799137,3.2476149336037325,3927.3355753355186,3936.6887063442978
"Temp=500.0, RF=0.2, Tabu=10",60,3926.269378633631,3926.241524230879,3.3586365300125713,3921.4329420304125,3931.105815236849
"Temp=500.0, RF=0.2, Tabu=10",61,3920.4300994154833,3920.4013087953053,3.471524035604571,3915.4311048042127,3925.429094026754
"Temp=500.0, RF=0.2, Tabu=10",62,3914.494303185466,3914.464560873194,3.5862774503801003,3909.3300636569184,3919.6585427140135
"Temp=500.0, RF=0.2, Tabu=10",63,3908.461989943578,3908.4312804645438,3.702896774338789,3903.1298185885303,3913.7941612986256
"Temp=500.0, RF=0.2, Tabu=10",64,3902.33315968982,3902.3014675693553,3.8213820074810085,3896.8303695990476,3907.8359497805927
"Temp=500.0, RF=0.2, Tabu=10",65,3896.1078124241917,3896.0751221876285,3.9417331498063866,3890.4317166884707,3901.7839081599127
"Temp=500.0, RF=0.2, Tabu=10",66,3889.785948146693,3889.7522443193634,4.06395020131511,3883.9338598567992,3895.638036436587
"Temp=500.0, RF=0.2, Tabu=10",67,3883.3675668573246,3883.3328339645595,4.188033162007365,3877.336799104034,3889.398334610615
"Temp=500.0, RF=0.2, Tabu=10",68,3876.852668556086,3876.816891123218,4.313982031882963,3870.6405344301743,3883.0648026819977
"Temp=500.0, RF=0.2, Tabu=10",69,3870.2412532429767,3870.2044157953374,4.441796810941535,3863.845065835221,3876.6374406507325
"Temp=500.0, RF=0.2, Tabu=10",70,3863.5333209179976,3863.4954079809186,4.571477499183825,3856.9503933191727,3870.1162485168225
"Temp=500.0, RF=0.2, Tabu=10",71,3856.728871581148,3856.689867679961,4.703024096609274,3849.9565168820304,3863.501226280265
"Temp=500.0, RF=0.2, Tabu=10",72,3849.8279052324283,3849.7877948924656,4.836436603218067,3842.8634365237945,3856.792373941062
"Temp=500.0, RF=0.2, Tabu=10",73,3842.830421871838,3842.7891896184315,4.97171501901039,3835.671152244463,3849.989691499213
"Temp=500.0, RF=0.2, Tabu=10",74,3835.736421499378,3835.694051857859,5.108859343985873,3828.3796640440387,3843.0931789547176
"Temp=500.0, RF=0.2, Tabu=10",75,3828.545904115048,3828.502381610748,5.247869578144702,3820.98897192252,3836.102836307576
"Temp=500.0, RF=0.2, Tabu=10",76,3821.258869718847,3821.2141788770987,5.388745721486875,3813.499075879906,3829.0186635577884
"Temp=500.0, RF=0.2, Tabu=10",77,3813.8753183107765,3813.8294436569113,5.531487774012393,3805.9099759161986,3821.8406607053544
"Temp=500.0, RF=0.2, Tabu=10",78,3806.395249890836,3806.348175950185,5.6760957357212565,3798.2216720313977,3814.5688277502745
"Temp=500.0, RF=0.2, Tabu=10",79,3798.8186644590246,3798.7703757569207,5.822569606613465,3790.4341642255013,3807.203164692548
"Temp=500.0, RF=0.2, Tabu=10",80,3791.1455620153433,3791.096043077118,5.9709093866890175,3782.547452498511,3799.7436715321755
"Temp=500.0, RF=0.2, Tabu=10",81,3783.3759425597914,3783.325177910777,6.1211150759481,3774.561536850426,3792.190348269157
"Temp=500.0, RF=0.2, Tabu=10",82,3775.50980609237,3775.457780257897,6.273186674390158,3766.4764172812484,3784.543194903492
"Temp=500.0, RF=0.2, Tabu=10",83,3767.547152613078,3767.493850118479,6.4271241820157465,3758.2920937909757,3776.8022114351807
"Temp=500.0, RF=0.2, Tabu=10",84,3759.487982121916,3759.4333874925223,6.582927598824678,3750.0085663796085,3768.9673978642236
"Temp=500.0, RF=0.2, Tabu=10",85,3751.3322946188837,3751.2763923800276,6.740596924816771,3741.6258350471476,3761.03875419062
"Temp=500.0, RF=0.2, Tabu=10",86,3743.0800901039806,3743.0228647809945,6.9001321599925785,3733.143899793591,3753.01628041437
"Temp=500.0, RF=0.2, Tabu=10",87,3734.7313685772083,3734.6728046954227,7.0615333043515465,3724.562760618942,3744.8999765354747
"Temp=500.0, RF=0.2, Tabu=10",88,3726.2861300385653,3726.2262121233125,7.224800357893859,3715.882417523198,3736.6898425539325
"Temp=500.0, RF=0.2, Tabu=10",89,3717.7443744880525,3717.683087064664,7.389933320619331,3707.1028705063604,3728.3858784697445
"Temp=500.0, RF=0.2, Tabu=10",90,3709.106101925669,3709.0434295194773,7.5569321925283335,3698.2241195684283,3719.9880842829098
"Temp=500.0, RF=0.2, Tabu=10",91,3700.3713123514153,3700.3072394877518,7.725796973620682,3689.2461647094015,3711.496459993429
"Temp=500.0, RF=0.2, Tabu=10",92,3691.5400057652914,3691.4745169694884,7.8965276638961885,3680.169005929281,3702.911005601302
"Temp=500.0, RF=0.2, Tabu=10",93,3682.6121821672973,3682.5452619646862,8.069124263355226,3670.992643228066,3694.2317211065288
"Temp=500.0, RF=0.2, Tabu=10",94,3673.5878415574334,3673.519474473346,8.243586771997608,3661.717076605757,3685.45860650911
"Temp=500.0, RF=0.2, Tabu=10",95,3664.4669839356993,3664.397154495467,8.419915189823335,3652.3423060623536,3676.591661809045
"Temp=500.0, RF=0.2, Tabu=10",96,3655.2496093020945,3655.1783020310495,8.598109516832222,3642.868331597856,3667.630887006333
"Temp=500.0, RF=0.2, Tabu=10",97,3645.9357176566195,3645.862917080094,8.778169753024638,3633.2951532122643,3658.576282100975
"Temp=500.0, RF=0.2, Tabu=10",98,3636.5253089992743,3636.4509996426,8.9600958984004,3623.622770905578,3649.4278470929708
"Temp=500.0, RF=0.2, Tabu=10",99,3627.0183833300594,3626.9425497185675,9.143887952959323,3613.851184677798,3640.185581982321
"Temp=500.0, RF=0.2, Tabu=20",0,4100.0,4100.0,0.0,4100.0,4100.0
"Temp=500.0, RF=0.2, Tabu=20",1,4099.952321965233,4099.943961268316,0.011930584394303103,4099.9351419237055,4099.96950200676
"Temp=500.0, RF=0.2, Tabu=20",2,4099.809287860933,4099.775845073265,0.047722337578286166,4099.74056769482,4099.878008027046
"Temp=500.0, RF=0.2, Tabu=20",3,4099.570897687098,4099.495651414846,0.10737525955130417,4099.416277313345,4099.725518060852
"Temp=500.0, RF=0.2, Tabu=20",4,4099.23715144373,4099.10338029306,0.19088935031378582,4098.962270779278,4099.512032108182
"Temp=500.0, RF=0.2, Tabu=20",5,4098.808049130829,4098.599031707907,0.2982646098648776,4098.3785480926235,4099.237550169035
"Temp=500.0, RF=0.2, Tabu=20",6,4098.283590748394,4097.982605659385,0.42950103820585783,4097.6651092533775,4098.902072243411
"Temp=500.0, RF=0.2, Tabu=20",7,4097.663776296425,4097.254102147496,0.5845986353354482,4096.821954261542,4098.505598331308
"Temp=500.0, RF=0.2, Tabu=20",8,4096.948605774923,4096.4135211722405,0.7635574012542897,4095.8490831171166,4098.048128432729
"Temp=500.0, RF=0.2, Tabu=20",9,4096.1380791838865,4095.4608627336165,0.9663773359624868,4094.7464958201003,4097.529662547672
"Temp=500.0, RF=0.2, Tabu=20",10,4095.232196523317,4094.396126831625,1.1930584394601476,4093.514192370494,4096.9502006761395
"Temp=500.0, RF=0.2, Tabu=20",11,4094.2309577932133,4093.2193134662666,1.4436007117467389,4092.152172768298,4096.309742818128
"Temp=500.0, RF=0.2, Tabu=20",12,4093.1343629935764,4091.9304226375407,1.7180041528223653,4090.6604370135124,4095.6082889736404
"Temp=500.0, RF=0.2, Tabu=20",13,4091.942412124405,4090.529454345447,2.0162687626875635,4089.038985106135,4094.8458391426752
"Temp=500.0, RF=0.2, Tabu=20",14,4090.655105185701,4089.016408589986,2.3383945413415823,4087.287817046169,4094.0223933252328
"Temp=500.0, RF=0.2, Tabu=20",15,4089.2724421774624,4087.391285371157,2.6843814887850663,4085.406932833612,4093.137951521313
"Temp=500.0, RF=0.2, Tabu=20",16,4087.794423099691,4085.654084688961,3.0542296050175857,4083.3963324684655,4092.1925137309163
"Temp=500.0, RF=0.2, Tabu=20",17,4086.2210479523856,4083.8048065433977,3.4479388900392482,4081.256015950729,4091.1860799540423
"Temp=500.0, RF=0.2, Tabu=20",18,4084.5523167355464,4081.8434509344665,3.865509343850482,4078.985983280402,4090.118650190691
"Temp=500.0, RF=0.2, Tabu=20",19,4082.7882294491733,4079.7700178621676,4.306940966450751,4076.5862344574844,4088.990224440862
"Temp=500.0, RF=0.2, Tabu=20",20,4080.9287860932673,4077.584507326502,4.772233757840166,4074.0567694819774,4087.800802704557
"Temp=500.0, RF=0.2, Tabu=20",21,4078.973986667827,4075.2869193274682,5.261387718018506,4071.39758835388,4086.5503849817737
"Temp=500.0, RF=0.2, Tabu=20",22,4076.923831172853,4072.877253865067,5.774402846986419,4068.608691073193,4085.2389712725135
"Temp=500.0, RF=0.2, Tabu=20",23,4074.7783196083456,4070.3555109392987,6.311279144743368,4065.690077639915,4083.866561576776
"Temp=500.0, RF=0.2, Tabu=20",24,4072.537451974304,4067.7216905501623,6.872016611289782,4062.6417480540467,4082.4331558945614
"Temp=500.0, RF=0.2, Tabu=20",25,4070.2012282707296,4064.975792697659,7.456615246625123,4059.4637023155897,4080.9387542258696
"Temp=500.0, RF=0.2, Tabu=20",26,4067.769648497621,4062.117817381788,8.06507505074961,4056.1559404245413,4079.3833565707005
"Temp=500.0, RF=0.2, Tabu=20",27,4065.242712654979,4059.1477646025496,8.697396023663451,4052.718462380904,4077.7669629290544
"Temp=500.0, RF=0.2, Tabu=20",28,4062.620420742803,4056.0656343599435,9.35357816536665,4049.1512681846752,4076.089573300931
"Temp=500.0, RF=0.2, Tabu=20",29,4059.9027727610937,4052.87142665397,10.033621475858672,4045.454357835857,4074.3511876863304
"Temp=500.0, RF=0.2, Tabu=20",30,4057.08976870985,4049.565141484629,10.73752595514005,4041.6277313344485,4072.5518060852514
"Temp=500.0, RF=0.2, Tabu=20",31,4054.181408589074,4046.1467788519203,11.465291603210785,4037.6713886804505,4070.691428497698
"Temp=500.0, RF=0.2, Tabu=20",32,4051.177692398763,4042.6163387558445,12.216918420070558,4033.5853298738616,4068.7700549236647
"Temp=500.0, RF=0.2, Tabu=20",33,4048.0786201389196,4038.973821196401,12.992406405719684,4029.3695549146832,4066.787685363156
"Temp=500.0, RF=0.2, Tabu=20",34,4044.884191809541,4035.21922617359,13.791755560157851,4025.0240638029136,4064.744319816168
"Temp=500.0, RF=0.2, Tabu=20",35,4041.59440741063,4031.3525536874117,14.614965883385157,4020.5488565385554,4062.639958282705
"Temp=500.0, RF=0.2, Tabu=20",36,4038.209266942185,4027.3738037378657,15.462037375401716,4015.9439331216063,4060.4746007627637
"Temp=500.0, RF=0.2, Tabu=20",37,4034.728770404206,4023.282976324952,16.33297003620763,4011.209293552067,4058.248247256345
"Temp=500.0, RF=0.2, Tabu=20",38,4031.1529177966936,4019.0800714486713,17.22776386580258,4006.344937829938,4055.9608977634493
"Temp=500.0, RF=0.2, Tabu=20",39,4027.4817091196473,4014.765089109023,18.146418864186778,4001.3508659552185,4053.612552284076
"Temp=500.0, RF=0.2, Tabu=20",40,4023.7151443730677,4010.338029306007,19.08893503136023,3996.227077927909,4051.2032108182266
"Temp=500.0, RF=0.2, Tabu=20",41,4019.853223556954,4005.7988920396238,20.055312367322827,3990.973573748009,4048.732873365899
"Temp=500.0, RF=0.2, Tabu=20",42,4015.8959466713072,4001.1476773098725,21.045550872074777,3985.5903534155195,4046.201539927095
"Temp=500.0, RF=0.2, Tabu=20",43,4011.8433137161264,3996.3843851167544,22.059650545615764,3980.0774169304395,4043.6092105018133
"Temp=500.0, RF=0.2, Tabu=20",44,4007.6953246914113,3991.5090154602685,23.097611387945786,3974.4347642927696,4040.955885090053
"Temp=500.0, RF=0.2, Tabu=20",45,4003.4519795971632,3986.521568340415,24.15943339906538,3968.6623955025093,4038.241563691817
"Temp=500.0, RF=0.2, Tabu=20",46,3999.1132784333818,3981.4220437571944,25.24511657897401,3962.760310559659,4035.4662463071045
"Temp=500.0, RF=0.2, Tabu=20",47,3994.679221200066,3976.2104417106057,26.35466092767178,3956.7285094642184,4032.6299329359135
"Temp=500.0, RF=0.2, Tabu=20",48,3990.1498078972177,3970.88676220065,27.488066445158804,3950.566992216189,4029.732623578246
"Temp=500.0, RF=0.2, Tabu=20",49,3985.5250385248346,3965.4510052273267,28.64533313143497,3944.275758815568,4026.774318234101
"Temp=500.0, RF=0.2, Tabu=20",50,3980.8049130829186,3959.903170790636,29.826460986500386,3937.8548092623582,4023.755016903479
"Temp=500.0, RF=0.2, Tabu=20",51,3975.9894315714682,3954.2432588905776,31.031450010354945,3931.304143556557,4020.6747195863795
"Temp=500.0, RF=0.2, Tabu=20",52,3971.078593990484,3948.471269527152,32.260300202998756,3924.6237616981657,4017.5334262828023
"Temp=500.0, RF=0.2, Tabu=20",53,3966.0724003399664,3942.5872027003584,33.51301156443192,3917.8136636871845,4014.3311369927483
"Temp=500.0, RF=0.2, Tabu=20",54,3960.9708506199154,3936.5910584101975,34.789584094654124,3910.8738495236134,4011.0678517162173
"Temp=500.0, RF=0.2, Tabu=20",55,3955.773944830331,3930.4828366566694,36.09001779366547,3903.804319207453,4007.743570453209
"Temp=500.0, RF=0.2, Tabu=20",56,3950.481682971212,3924.2625374397735,37.41431266146606,3896.605072738701,4004.3582932037234
"Temp=500.0, RF=0.2, Tabu=20",57,3945.0940650425605,3917.9301607595103,38.76246869805591,3889.27611011736,4000.912019967761
"Temp=500.0, RF=0.2, Tabu=20",58,3939.611091044375,3911.4857066158797,40.1344859034349,3881.817431343429,3997.404750745321
"Temp=500.0, RF=0.2, Tabu=20",59,3934.032760976655,3904.9291750088814,41.53036427760314,3874.2290364169066,3993.8364855364034
"Temp=500.0, RF=0.2, Tabu=20",60,3928.3590748394017,3898.260565938516,42.95010382056052,3866.5109253377946,3990.207224341009
"Temp=500.0, RF=0.2, Tabu=20",61,3922.5900326326155,3891.4798794047824,44.39370453230726,3858.663098106093,3986.516967159138
"Temp=500.0, RF=0.2, Tabu=20",62,3916.725634356295,3884.5871154076817,45.86116641284314,3850.6855547218006,3982.765713990789
"Temp=500.0, RF=0.2, Tabu=20",63,3910.7658800104405,3877.5822739472133,47.35248946216806,3842.5782951849183,3978.9534648359627
"Temp=500.0, RF=0.2, Tabu=20",64,3904.710769595053,3870.465355023378,48.86767368028223,3834.3413194954464,3975.0802196946597
"Temp=500.0, RF=0.2, Tabu=20",65,3898.5603031101314,3863.2363586361744,50.40671906718586,3825.974627653384,3971.145978566879
"Temp=500.0, RF=0.2, Tabu=20",66,3892.3144805556767,3855.895284785604,51.969625622878205,3817.478219658732,3967.1507414526213
"Temp=500.0, RF=0.2, Tabu=20",67,3885.973301931688,3848.442133471666,53.55639334736023,3808.8520955114896,3963.094508351887
"Temp=500.0, RF=0.2, Tabu=20",68,3879.5367672381653,3840.87690469436,55.167022240631184,3800.0962552116566,3958.977279264674
"Temp=500.0, RF=0.2, Tabu=20",69,3873.0048764751095,3833.199598453687,56.80151230269149,3791.2106987592338,3954.7990541909853
"Temp=500.0, RF=0.2, Tabu=20",70,3866.37762964252,3825.4102147496465,58.459863533540734,3782.1954261542214,3950.5598331308183
"Temp=500.0, RF=0.2, Tabu=20",71,3859.6550267403964,3817.508753582238,60.142075933179335,3773.0504373966182,3946.2596160841745
"Temp=500.0, RF=0.2, Tabu=20",72,3852.8370677687385,3809.4952149514625,61.848149501607395,3763.7757324864237,3941.8984030510533
"Temp=500.0, RF=0.2, Tabu=20",73,3845.9237527275486,3801.3695988573195,63.578084238824275,3754.3713114236416,3937.4761940314556
"Temp=500.0, RF=0.2, Tabu=20",74,3838.915081616824,3793.1319052998087,65.33188014483052,3744.837174208268,3932.9929890253798
